Person,Text,Date
Mentee commented at,"10:05AM December 14 
Hi, best of luck with your finals :D Doesn't matter when you respond but however next week will be mixed w/ some events for me as well because one of the days I will be joining my friend (since we're volunteering) and will be getting together for gift exchanges at some point lol. So my response time will be not-so-active either since my mind is currently on lazy mode rofl. But yeh, take your time. I'm still around but don't rush yourself :) Don't forget to stay hydrated and don't forget to eat!!!
Positive reminder of the day: You are smart and cool :)
Hope to talk soon! ʕ·ᴥ·ʔっ
-Jen",10:05AM December 14
Mentor commented at,"11:09PM December 11 
Hey Jen!
Just a heads up, I'm now during finals season. My last final is in a week so I might not be able to respond in the meantime, but I'll try my best! Otherwise, I should be able to respond by the 19th if that's alright with you : )
Lemme know!",11:09PM December 11
Mentee commented at,"3:35PM December 11 
Hi Lisa, apologies for delaying my reply lol. I promise I'm still around! Was a bit busy, and yes we finished the tree :D
Q1: Hmm, what kind of face wash is it? Vitamin C serum absolutely counts. I heard it’s really good for reducing acne scars.
A: I use Garnier (the hyaluronic acid collection)
Q2: Group projects for you too? Thank you! I’m all done with my group projects including my in-class presentation. As of now, I’m officially done with all my classes. I got my finals in a week then 2.5 weeks of sweet, sweet vacation.
A: Not sure what you are talking about lol. And cool :)
Q3: Good news! You are now talking to someone who has a full-time accounting clerk position starting in January. I got a few offers, so I emailed around and asked if my first choice would take me : D. Surprisingly, today I got another request for an interview for a game studio (still an accounting position). I thought I might as well do the interview and see how I do though I’m most likely going to stick with what I got now.
A: Congratulations :D
Q4: Yesterday my friend bought me dinner as congrats for the job so I took her to the cat café. (Pic included). My fav cat is getting adopted. I’m happy for her but also a little sad that I won’t see her anymore : (
A: That sucks, I'm sorry :( It must've been fun while it lasted. I'm glad you got to bond with her before. But she looks so cute!!!
Q5: Today, I’m going out to study with a friend. Tomorrow, we’re having a Birthday/Christmas/Hot pot party at my friend’s place again. I’m excited to give out my gifts. Usually, I don’t send out Christmas cards. I got a few requests this year, so I bought a box. I struggled to fill them out since I see my friends so often, I had no idea what to say. For one of them, I added, “You usually have cool pants.” Ahahah. Do you usually give your friend Christmas cards?
A: Cool :D How did it go? (the party and the studying)
Q6: I also heard about Disney cruises being well-known for their quality. Don’t know if I would want to be on a Disney themed cruise though.
A: Ye, but I've never been in one though lol.
Q7: Do you prefer a specific type of graphic tee or jeans? I used to only wear skinnies. Now I’m branching out to other styles like flared and wide leg. Right now, flared pants are my fav style. How do you feel about clothing patterns such as gingham, cow print, etc?
A: For patterns, I don't mind it I guess, lol. Not sure what you mean about specific graphic tee though XD. As for jeans, I wear mom jeans, loose/baggy jeans and I've been looking to try dad jeans (yes, that's kind of a thing from Levi's lol) and I've seen most people wear jeans with Converse or Nikes haha
Last but not least, Q8: At what temperature do you pull out the winter jackets? What is the best type of cheese?
A: Typically below 0 or -5 lol. How about you? Uhh as for cheese, I tend to avoid it whenever because I can't really eat it, sorry :(
QOTD: Do you like snow or do you prefer spring weather?
Take care!
You too, have a good one :D",3:35PM December 11
Mentor commented at,"5:36AM December 7 
Hey Jen! How has your week been so far?
Did you finish decorating your tree?
Hmm, what kind of face wash is it? Vitamin C serum absolutely counts. I heard it’s really good for reducing acne scars. 
Group projects for you too? Thank you! I’m all done with my group projects including my in-class presentation. As of now, I’m officially done with all my classes. I got my finals in a week then 2.5 weeks of sweet, sweet vacation. 
Good news! You are now talking to someone who has a full-time accounting clerk position starting in January. I got a few offers, so I emailed around and asked if my first choice would take me : D. Surprisingly, today I got another request for an interview for a game studio (still an accounting position). I thought I might as well do the interview and see how I do though I’m most likely going to stick with what I got now. 
Yesterday my friend bought me dinner as congrats for the job so I took her to the cat café. (Pic included). My fav cat is getting adopted. I’m happy for her but also a little sad that I won’t see her anymore : (
Today, I’m going out to study with a friend. Tomorrow, we’re having a Birthday/Christmas/Hot pot party at my friend’s place again. I’m excited to give out my gifts. Usually, I don’t send out Christmas cards. I got a few requests this year, so I bought a box. I struggled to fill them out since I see my friends so often, I had no idea what to say. For one of them, I added, “You usually have cool pants.” Ahahah. Do you usually give your friend Christmas cards?
I also heard about Disney cruises being well-known for their quality. Don’t know if I would want to be on a Disney themed cruise though. 
Do you prefer a specific type of graphic tee or jeans? I used to only wear skinnies. Now I’m branching out to other styles like flared and wide leg. Right now, flared pants are my fav style. How do you feel about clothing patterns such as gingham, cow print, etc?
I’m excited to see my friends tomorrow for the Christmas party. Otherwise, I usually don’t celebrate it. I think I use it as an excuse to exchange gifts with my close friends. One of my friends has their birthday a day before Christmas. Sometimes I feel bad cause it seems overshadowed by the holidays. 
Bonus Questions: At what temperature do you pull out the winter jackets? What is the best type of cheese?
Take care!",5:36AM December 7
Mentee commented at,"12:00PM December 3 
Intro: Hey Jen! How’s it going?
A: Hey, happy December Lisa! I'm well -- gonna put up my tree today lol :D
Q1: I found a new leather jacket from AllSaints : ) It hasn’t been delivered yet but I’m excited. I finally got a delivery for my skincare that I ordered MONTHS ago too. Do you use any skincare products?
A; Cool! Lol, does face wash + vitamin c serum count?
Q2: I wanted to reply yesterday. Sadly, I’ve been incredibly busy with school. For my first group project, we had one member who did it last minute and, unfortunately, couldn’t figure out the calculations. I had to work on their portion the entire day and overnight. We did eventually finish. Then on Monday, we had a new group project. My classmates have difficulties with the program, so I ended up having to do that myself yesterday.
A: Lol, no worries. I did just about the same thing XD. My week was pretty hectic too. Good luck with your projects!
Q3: On the bright side, I got another call for an interview. I have it tomorrow. I’m pretty excited. I feel like I might actually find a full time job at this rate haha. I actually went back on Indeed to check a position I applied for weeks ago. There were 2000 people that applied for it. Isn’t that crazy?
A: Congrats! Good luck :)
Q4: I also went to my friend’s house for a dinner party (though I ended up having to do my project after going home). It was super fun. We were going crazy on the switch. I’ve also never been to his house before so it was interesting seeing the inside. I called an uber to drive me home. The driver was super sweet, and we chatted throughout the long ride.
A: Haha, cool!
Q5: Yeah, maybe because I’m such a night owl. I usually like doing assignments near the end of the day. It feels peaceful when it’s super quiet, it’s dark out, and you’re tapping away on your keyboard. Do you ever get this feeling?
A: Lol, nice! Nah, I guess not.
Q6: Ooo do you have a specific cruise in mind? I think I wouldn’t mind it, but my friend says cruises are for seniors.
A: Not sure lol. I heard Disney cruises are pretty dope. I've had a few cruises come to my city over the summer haha
Q7: If you could get a pet, what would you choose?
A: Probably a puppy for now haha
Q8: No worries. I’ll give a quote this time. “Okay,” – Lisa, 2023
A: Lol.
Q9: I like to read! Though I’ve had to put that to a stop cause of school and the whole applying to jobs situation. I like to research places before I apply to them, so it takes a chunk of my day.
A: Cool!
Q10: I like the men’s t-shirts and sweatshirts from H&M. I got one where, on the back, it says in teeny tiny print, “why are you standing so close to me” or something along those lines.
A: Haha nice
Q11: Uhhh Idk how to explain it. I think someone said my style was similar to Korean Preppy Grunge? Or a little similar to Dark Academia fashion but all black and a little more grunge? I like to wear casual blazers and leather jackets. A lot of my clothes are cropped polos or plain t-shirts. Pants are usually slacks or skinny jeans. What’s your wardrobe like?
A: Haha, good question! My wardrobe is pretty mixed ranging from Hawaiian shirts, graphics, jeans and cargo pants :)
Q12: Bonus Questions: What is something you’re looking forward to that’s coming up? Do you keep a stash of emergency gifts?
A: Not really lol.
Quote of the day: -""Stories are written for amounts of reasons. But every story is different."" -Unknown
QOTD: Are you excited for Christmas? Do you have any Christmas traditions?
Have an excellent week : D
A: You too :D",12:00PM December 3
Mentor commented at,"9:17PM November 28 
Hey Jen! How’s it going? 
I found a new leather jacket from AllSaints : ) It hasn’t been delivered yet but I’m excited. I finally got a delivery for my skincare that I ordered MONTHS ago too. Do you use any skincare products?
I wanted to reply yesterday. Sadly, I’ve been incredibly busy with school. For my first group project, we had one member who did it last minute and, unfortunately, couldn’t figure out the calculations. I had to work on their portion the entire day and overnight. We did eventually finish. Then on Monday, we had a new group project. My classmates have difficulties with the program, so I ended up having to do that myself yesterday. 
On the bright side, I got another call for an interview. I have it tomorrow. I’m pretty excited. I feel like I might actually find a full time job at this rate haha. I actually went back on Indeed to check a position I applied for weeks ago. There were 2000 people that applied for it. Isn’t that crazy?
I also went to my friend’s house for a dinner party (though I ended up having to do my project after going home). It was super fun. We were going crazy on the switch. I’ve also never been to his house before so it was interesting seeing the inside. I called an uber to drive me home. The driver was super sweet, and we chatted throughout the long ride. 
I like the men’s t-shirts and sweatshirts from H&M. I got one where, on the back, it says in teeny tiny print, “why are you standing so close to me” or something along those lines. 
Yeah, maybe because I’m such a night owl. I usually like doing assignments near the end of the day. It feels peaceful when it’s super quiet, it’s dark out, and you’re tapping away on your keyboard. Do you ever get this feeling?
Ooo do you have a specific cruise in mind? I think I wouldn’t mind it, but my friend says cruises are for seniors. 
If you could get a pet, what would you choose? 
Uhhh Idk how to explain it. I think someone said my style was similar to Korean Preppy Grunge? Or a little similar to Dark Academia fashion but all black and a little more grunge? I like to wear casual blazers and leather jackets. A lot of my clothes are cropped polos or plain t-shirts. Pants are usually slacks or skinny jeans. What’s your wardrobe like? 
No worries. I’ll give a quote this time. 
“Okay,” – Lisa, 2023
I like to read! Though I’ve had to put that to a stop cause of school and the whole applying to jobs situation. I like to research places before I apply to them, so it takes a chunk of my day. 
Bonus Questions: What is something you’re looking forward to that’s coming up? Do you keep a stash of emergency gifts?
Song of the day: Stela Cole – Love like mine. 
I love “As it was.” Good choice : )
Have an excellent week : D",9:17PM November 28
Mentee commented at,"1:31PM November 25 
Intro: Hey Jen! How have you been? Find anything good for Black Friday? I got my leather jacket. It ended up being kinda ugly on me soooo had to return that. Now I’m on a hunt for the best one again.
A: Awh, sorry it didn't work out.
Q1: Omg since I last talked to you, I actually got a call from a company for an accounting position. I did an interview with their HR on Thursday and with two managers on Friday. The decision comes out in about a week and a half. It’s all going real fast.
A: Wishing you the best of luck!
Q2: How do you like H&M? I was going to drop off some clothes cause I added a blazer to my donate pile. Then suddenly, I got a msg today from the Facebook marketplace from someone who wanted to buy it the same day. This whole week is full of surprises.
A: It's pretty good! I got a sweatshirt from there that says ""Paris, Place Vendôme""
Q3: I’m pretty tired though. I’ve been working on my group presentation for hours. We have to make a bunch of statements. We divided the work but I have my group members asking me for help. So, I ended up having to do that on top of my own work.
A: Augh, what a pain. I hope you get through your stuff :)
Q4: Now I still have to finish a tax assignment before I could go sleep : ((. I’m going to a friend’s house today so I’m worried I won’t finish it in time if I leave it till after.
A: My solutions don't normally work but I'd say do it before you go (maybe like 2 hours before? Depends when)
Q5: Have you ever gone on a cruise before? I think I’d like to go one day.
A: Hmmmm, I don't think so lol. I might go next year or the year after. How 'bout you?
Q6: I wish I could get a pet. My mom isn’t the biggest fan of animals. I know that, once I get my own place, I’m definitely getting a cat or two and one dog. I want the dog to be a golden retriever or some kind of bigger dog breed. As for the cats, I want an orange cat and the other one can be whatever as long as it’s not hairless. I thought about getting a hamster, but I want a pet to cuddle with. What about you?
A: Hmmm, I don't know honestly. Maybe I will, maybe I won't. Who knows, lol.
Q7: I used to wear denim jackets. I still have a few but I don’t think I look good in them. They’re very casual. I think I prefer more structured outfits. They’re kinda a category above sweatpants, sweatshirts, and yoga pants which I would never wear.
A: Haha, that's fair. Structured outfits as in what? Kinda curious as to what it is lol.
Q8: If you ever feel like you’re in need of some vampire, definitely check out vampire diaries. I never finished it tho cause uh 8 seasons is a lot. I don’t have the attention span. I also really liked The Office. Never finished all the seasons for that either.
A: I'm probably gonna have to politely decline since I'll get bored eventually. But thanks for the offer! The Office is comedy gold XD
No quote of the week again this week, sorry :(
QOTD: What is your favourite hobby?
Song of the day: ""As It Was"" by Harry Styles :D
Have an excellent weekend!!
A: You too (✿^‿^)",1:31PM November 25
Mentor commented at,"2:45AM November 25 
WAIT. Oh my gosh. I got the assignment dates mixed up. No tax assignment for me tonight. Time for beddddd. Goodnighhht!",2:45AM November 25
Mentor commented at,"2:43AM November 25 
Hey Jen! How have you been? Find anything good for Black Friday? I got my leather jacket. It ended up being kinda ugly on me soooo had to return that. Now I’m on a hunt for the best one again. 
Omg since I last talked to you, I actually got a call from a company for an accounting position. I did an interview with their HR on Thursday and with two managers on Friday. The decision comes out in about a week and a half. It’s all going real fast. 
How do you like H&M? I was going to drop off some clothes cause I added a blazer to my donate pile. Then suddenly, I got a msg today from the Facebook marketplace from someone who wanted to buy it the same day. This whole week is full of surprises. 
I’m pretty tired though. I’ve been working on my group presentation for hours. We have to make a bunch of statements. We divided the work but I have my group members asking me for help. So, I ended up having to do that on top of my own work. 
Now I still have to finish a tax assignment before I could go sleep : ((. I’m going to a friend’s house today so I’m worried I won’t finish it in time if I leave it till after. 
Have you ever gone on a cruise before? I think I’d like to go one day. 
I wish I could get a pet. My mom isn’t the biggest fan of animals. I know that, once I get my own place, I’m definitely getting a cat or two and one dog. I want the dog to be a golden retriever or some kind of bigger dog breed. As for the cats, I want an orange cat and the other one can be whatever as long as it’s not hairless. I thought about getting a hamster, but I want a pet to cuddle with. What about you?
I used to wear denim jackets. I still have a few but I don’t think I look good in them. They’re very casual. I think I prefer more structured outfits. They’re kinda a category above sweatpants, sweatshirts, and yoga pants which I would never wear. 
If you ever feel like you’re in need of some vampire, definitely check out vampire diaries. I never finished it tho cause uh 8 seasons is a lot. I don’t have the attention span. I also really liked The Office. Never finished all the seasons for that either. 
Song of the day: Pusher - Clear ft. Mothica (Shawn Wasabi Remix)
Have an excellent weekend!!",2:43AM November 25
Mentee commented at,"12:20PM November 21 
Intro: Hey Jen! How was your weekend? I had my interview with the second company today. I think it went well since the role is similar to my current job. I learned that their headquarters is in New Jersey, USA, but when I googled reviews of the company, most of the employees were located in Asia. So, maybe some of their higher level employees are in the US and the rest are in Asia? Then, before, they didn’t hire people from Canada but now they are. They recently signed a deal with a few companies to help them develop a Language Model for generative AI, so they’re looking for Canada + US based writers.
A: Cool, congrats! It was good I guess. Hmmm, interesting.
Q1: I saw some people making bets on whether it’ll snow this year or not. I read somewhere that this year has been the driest it’s been in a while. Now that I think about it, it barely rained this year and, when it did, it was only drizzling.
A: ROFL
Q2: Oh, I don’t know any thrift stores that pay you for products. All the places I’ve seen only take donations. That’s interesting. I know H&M has a recycling program where if you donate a bag of old clothes, they give you a $5 coupon.
A: Lol, I don't really think they pay you if you donate? At least, not where I'm living right now XD. Haha, interesting! I didn't know that about them. I've only been to H&M a few times on holidays rofl.
Q3: The ocean is beautiful in the sun. I really want to learn how to fish and to get on a boat with my friends. Maybe it’s less glamorous in person, but I really want to sit in a boat with my friends and just chill.
A: YES SIREE! (just maybe don't get a speed boat if you're planning to chill in the lake ROFL)
Q4: Do you have plans to visit one of them? Or are you not a fan of amusement parks?
A: I have been to a few -- not exactly a fan of rollercoasters though!
Q5: THEY ARE SUPER CUTE. Unfortunately, the day I went, there were two younger kids there who were kinda harassing the poor cats : ( so the cats were avoiding most people. I dropped by again over the weekend (looked at them from the outside) and they were a lot happier.
A: Awh, I'm sorry about that. I guess they're just kids, so maybe they'll learn not to do that next time lol. Do you have plans to get a pet or no?
Q6: Over the weekend, my friend msged me cause he was at a nearby mall. They were having a special promotion where you could get $50 for every $500 you get in mall gift cards. However, he was there alone and there was a limit of $1000 per person. My friend needed $2000 because he was going to buy an iPhone with it. My gosh, the wait was soo long. My friend waited for a total of 3 hours and I was there for 2 hours.
A: YIKEEEEES.
Q7: Black Friday deals began. I ended up spending $1500-1600 over the weekend. I’m completely broke now. My leather jacket recently ripped. That was the second leather jacket in the past year that ripped on me, so I decided to get a real leather jacket as an investment. Then the rest were some clothes from Aritzia, Nintendo games for an incoming party, some Christmas gifts, and some stuff from Amazon. I wanted to buy the Sony WH-CH520 headphones in blue but they’re sold out : (
A: Ooof, sorry about your jacket. Just curious though, have you worn denim jackets at all?
Q8: Did you buy anything? Did you start buying Christmas gifts yet?
A: Haha, I don't think so lol.
Q9: Is it Twilight??? No way. I admit it’s uhhh something but it’s so iconic. Every time I think of sparkly skin, I think of Edward. Did you ever watch Vampire Diaries? I was obsessed with that show when I was younger.
A: Yes, it is lol. Apparently, most people think it's cringe now than what's been said before. I think I've heard of Vampire Diaries but didn't watch it because I was too young at the time it released XD.
Q10: My fav colour is black!
A: Cool!
Quote of the day: -""Things may go your way, but there will be some bad days."" -Unknown
Song of the day: ""Never Be Alone"" by Shawn Mendes
Have an excellent week!
A: You too!",12:20PM November 21
Mentor commented at,"10:23PM November 20 
Hey Jen! How was your weekend?
I had my interview with the second company today. I think it went well since the role is similar to my current job. I learned that their headquarters is in New Jersey, USA, but when I googled reviews of the company, most of the employees were located in Asia. So, maybe some of their higher level employees are in the US and the rest are in Asia? Then, before, they didn’t hire people from Canada but now they are. They recently signed a deal with a few companies to help them develop a Language Model for generative AI, so they’re looking for Canada + US based writers. 
I saw some people making bets on whether it’ll snow this year or not. I read somewhere that this year has been the driest it’s been in a while. Now that I think about it, it barely rained this year and, when it did, it was only drizzling. 
Oh, I don’t know any thrift stores that pay you for products. All the places I’ve seen only take donations. That’s interesting. I know H&M has a recycling program where if you donate a bag of old clothes, they give you a $5 coupon. 
The ocean is beautiful in the sun. I really want to learn how to fish and to get on a boat with my friends. Maybe it’s less glamorous in person, but I really want to sit in a boat with my friends and just chill. 
Do you have plans to visit one of them? Or are you not a fan of amusement parks?
THEY ARE SUPER CUTE. Unfortunately, the day I went, there were two younger kids there who were kinda harassing the poor cats : ( so the cats were avoiding most people. I dropped by again over the weekend (looked at them from the outside) and they were a lot happier. 
Over the weekend, my friend msged me cause he was at a nearby mall. They were having a special promotion where you could get $50 for every $500 you get in mall gift cards. However, he was there alone and there was a limit of $1000 per person. My friend needed $2000 because he was going to buy an iPhone with it. My gosh, the wait was soo long. My friend waited for a total of 3 hours and I was there for 2 hours. 
Black Friday deals began. I ended up spending $1500-1600 over the weekend. I’m completely broke now. My leather jacket recently ripped. That was the second leather jacket in the past year that ripped on me, so I decided to get a real leather jacket as an investment. Then the rest were some clothes from Aritzia, Nintendo games for an incoming party, some Christmas gifts, and some stuff from Amazon. I wanted to buy the Sony WH-CH520 headphones in blue but they’re sold out : ( 
Did you buy anything? Did you start buying Christmas gifts yet?
Is it Twilight??? No way. I admit it’s uhhh something but it’s so iconic. Every time I think of sparkly skin, I think of Edward. Did you ever watch Vampire Diaries? I was obsessed with that show when I was younger. 
Song of the day: No specific song but I’ve been loving jazz BGM. 
My fav colour is black! 
Have an excellent week!",10:23PM November 20
Mentee commented at,"12:47PM November 17 
Intro: Hey Jen! I’m doing alright! I’ve finished with my interview so I’m waiting for a response now. The person said it would take 1-2 weeks for the SECOND interview. I also did a writing test for another company after passing their first stage. They look like they’re expanding to Canada from Asia, but I think I might tell them I’m no longer interested in the position. I want to find a position with a direct supervisor so I’m able to use them as a reference later on.
A: Hey! Glad the interview went well. Kinda curious though, have they always wanted to expand further or were they not able to?
Q1: Ew until the end of March? That’s too much snow. I got Timberland boots a few years ago but I’ve only worn them maybe 3 times. They’re so stiff and hard to walk in. I thought about selling them, but it looks like there’s not a good market for them.
A: Yeah unfortunately. I think it was only that one year though. I don't know what's gonna happen this year but so far.. nothing really happened, lol. And I'll likely be moving next summer so I won't know after that anymore. And as for selling your Timberlands, have you tried going to a thrift store near you? I don't necessarily know if they'll take them in (probably depending on the condition that they're in) but I guess it's worth a try, but good luck! (Also i
Q2: I didn’t know there was a second “It” movie. I remember when the first came out and everyone was talking about it. I remember one horror movie that came out (I think) this year called The Terrifier 2. Apparently, it was so scary that some people fainted in the theatres. I usually don’t watch horror movies, but I do love psychological thrillers.
A: Oh.
Q3: Oh, the Seven Wonders of the World would be:
The Great Wall of China
Chichén Itzá
Petra
Machu Picchu
Christ the Redeemer
Colosseum
Taj Mahal
They’re all famous historical sites. Apparently, there was another list but this one is the updated 2007 list.
As for me, regarding the ocean or space, I think I’d like space better. The ocean kinda freaks me out since you can see the top layer but you can’t see anything below it.
A: Oh cool! I'd love to see the Taj Mahal with my friends and family someday :) I only like the ocean because I like how it's pure, blue and shimmery when the sun's out lol.
Q4: Definitely Universal Studios. When I went to Japan, we opted for Universal Studios instead of Tokyo’s Disneyland. I wouldn’t mind checking it out in the future, but I wasn’t a Disney kid when I was younger. I think Universal Studios has more exciting rides like the Spiderman one. Universal Studios also has Hogwarts.
A: Fair enough lol. I haven't been to either, so I'd sorta see why haha.
Q5: I like Dua Lipa’s songs. They’re always catchy. The one you recommended is from the Barbie movie, I think.
A: Lol.
Q6: It’s getting cold now. I went out on Monday to see cats with my friend (I’ll add a pic of my fav cat). By the time we were done and I had to walk home, I was freezing cause I brought a light jacket. I need more Autumn-Winter transition jackets. Like the ones that aren’t super thick but they’re not thin either.
A: AWWWWH THEY'RE SO CUTE :D
Q7: Bonus Questions: Do you think Centaurs or Mermaids are cooler? What about Vampires vs Werewolves?
A: Centaurs, definitely. As for vampires or werewolves, unfortunately I'm gonna have to say neither. (mainly because of a certain film-series ruined it for me and mostly everybody -- cough cough. Can you guess what it is?)
No quote of the day this week, sorry :(
Song of the day: Mr. Blue Sky by ELO
QOTD: What's your favourite color?
Take careeeeeeeeeeeeeeeeeeeee.
A: Thanks you too! Good luck with your job :D",12:47PM November 17
Mentor commented at,"10:40AM November 15 
Hey Jen! 
I’m doing alright! I’ve finished with my interview so I’m waiting for a response now. The person said it would take 1-2 weeks for the SECOND interview. I also did a writing test for another company after passing their first stage. They look like they’re expanding to Canada from Asia, but I think I might tell them I’m no longer interested in the position. I want to find a position with a direct supervisor so I’m able to use them as a reference later on. 
I used duct tape! I think it’s time to replace it tho. It’s getting kinda grimy. 
Ew until the end of March? That’s too much snow. I got Timberland boots a few years ago but I’ve only worn them maybe 3 times. They’re so stiff and hard to walk in. I thought about selling them, but it looks like there’s not a good market for them. 
I didn’t know there was a second “It” movie. I remember when the first came out and everyone was talking about it. I remember one horror movie that came out (I think) this year called The Terrifier 2. Apparently, it was so scary that some people fainted in the theatres. I usually don’t watch horror movies, but I do love psychological thrillers. 
Last but not least, Q8: Bonus questions: Which of the Seven Wonders of the World do you want to visit the most? Do you prefer the ocean or space?
A: I'm not sure what you mean by the ""Seven Wonders of the World"" haha. Probably the ocean, lol.
Oh, the Seven Wonders of the World would be:
The Great Wall of China
Chichén Itzá
Petra
Machu Picchu
Christ the Redeemer
Colosseum
Taj Mahal
They’re all famous historical sites. Apparently, there was another list but this one is the updated 2007 list. 
As for me, regarding the ocean or space, I think I’d like space better. The ocean kinda freaks me out since you can see the top layer but you can’t see anything below it. 
Definitely Universal Studios. When I went to Japan, we opted for Universal Studios instead of Tokyo’s Disneyland. I wouldn’t mind checking it out in the future, but I wasn’t a Disney kid when I was younger. I think Universal Studios has more exciting rides like the Spiderman one. Universal Studios also has Hogwarts. 
I like Duo Lipa’s songs. They’re always catchy. The one you recommended is from the Barbie movie, I think. 
Song of the Day: 3D by Jungkook. 
It’s getting cold now. I went out on Monday to see cats with my friend (I’ll add a pic of my fav cat). By the time we were done and I had to walk home, I was freezing cause I brought a light jacket. I need more Autumn-Winter transition jackets. Like the ones that aren’t super thick but they’re not thin either. 
Bonus Questions: Do you think Centaurs or Mermaids are cooler? What about Vampires vs Werewolves?
Take careeeeeeeeeeeeeeeeeeeee.",10:40AM November 15
Mentee commented at,"12:30PM November 12 
Oh almost forgot! Song of the day: ""Dance the Night"" by Dua Lipa",12:30PM November 12
Mentee commented at,"12:25PM November 12 
Intro: Hey, Jen! Hahah certainly was a surprise when I got like 10 emails about your reply. I thought my outlook was glitching out. Anyway, I hope you’re doing well! It’s been incredibly windy here too. Power has been knocked out in some areas. It happens every now and then but the sound of the wind outside was real loud. It makes me worry about my window net. When I moved here, there was a sizable hole in the corner, so I patched it up by taking paper in the shape of the hole, covering it with tape to make it sturdier, then taping it to the edges of the hole (both sides). I was worried it would fly off in the wind every time this happens, but it’s been sturdy so far.
A: Hi! Yeah sorry, haha. I had internet troubles the other day XD. I guess I'm doing fine, how about yourself? Did you use duct tape or clear tape? Cause I don't think clear tape would be sturdy enough lol.
Q1: I hope it properly snows here this year. Every time it snows, it rains a bit after or it’s like rain snow. It turns all the snow on the ground into slush then into ice. It’s so inconvenient to walk through. Plus, the bridge near me starts dropping ice on the cars. It’s a total mess. When I was younger, I moved to a nearby city but I wanted to continue attending the same high school. Every day I’d bus there and back. This one winter, the snow was so bad and the bridge was closed. I had to go around, and everything was jampacked. It took me 6 hours to get home.
A: Yah, same here (except where I am living right now, it usually snows around late-December, early January? Well around 2021, the snowfest started around after Christmas and didn't end 'til the end of March but it changes every year rofl
Q2: I saw so much Christmas décor, but not a lot of leftover Halloween candy on sale : (. The best time to get candy is always after Halloween.
A: That sucks. Sorry.
Q3: I might go next year! It all depends. I’m hoping to have a full time job by next year to beef up my resume though. I have an interview on Monday for a writing position. Wish me luckkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk. I also did the first test for a government position. Really exciting. Hoping I pass 😊 I prob won’t get the results soon though since it’s a long weekend.
A: Hey well, good luck :D
Q4: Have you seen any movies based on Stephen King’s novels? I brought three of his books, but I’m too scared to watch any of the movies.
A: Yes I have! I don't know if you've seen or heard of ""It"". I've watched the movies, but never read the books. I think I still own the 2nd ""It"" movie on DVD, but don't know where it is in my house, alas.
Q5: Is that a typical answer?? I think I’d go for a lower paying job in a field I’m really interested in. Maybe if I’m ok with the higher paying job, I’d go for it. If I dislike it, I’d never even if it paid me a lot. I think I’d end up quitting before a year there. I’d also heavily consider whether it’s work from home too. If it was, I’d accept lower pay. Not having to spend around 3 hours a day and $120 a month on transportation adds up.
A: I guess so from different people, but I'm assuming they'll choose the same answer as you.
Q6: I’d bring another person. If I’m gonna be stuck on an island, someone else must suffer with me.
A: ROFL
Q7: I really wanna see Stray Kids. I know they went to Seattle last year. Who do you want to go see?
A: Not sure, honestly.
Last but not least, Q8: Bonus questions: Which of the Seven Wonders of the World do you want to visit the most? Do you prefer the ocean or space?
A: I'm not sure what you mean by the ""Seven Wonders of the World"" haha. Probably the ocean, lol.
Quote of the day: -""Adventures are limitless, but time isn't. Make the best out of everyday.""
QOTD: Would you rather go to Disneyland or Universal Studios?
Take care -(๑☆‿ ☆#)ᕗ
A: Thanks, you too!",12:25PM November 12
Mentor commented at,"12:36AM November 12 
Why did my emoticon end up like that : ( Let me try again
-(๑☆‿ ☆#)ᕗ",12:36AM November 12
Mentee commented at,"10:30AM November 8 
(Uhhh please note that if you end up getting the same message, it's because I don't have good Internet so I usually blame my Internet for being slow and also it went away for a while lol. I'm not spamming, I promise ROFL)",10:30AM November 8
