Person,Text,Date
Mentor commented at,"6:49PM August 5 
Hi Mentee,
Picked this new topic because it sounded like we could be secret agents in the world LOL. Messaging so you've got access!
Something that came to mind as I sent my last message (not related to this Convo though): I'm not sure if I've mentioned it before, but I think it would be super valuable for you to look at the bulletin boards at school. I believe most students pass by them or passively read them while waiting for their coffee order to be called (I know I did). But I remember seeing paper postings hiring students P/T for on-campus work, and some were for STEM related purposes like labs, research, etc. Sorry that I can't provide more specifics because it's been so long since I was on campus, but always keep your eyes open at those bulletin boards in your Student Union Building, the buildings where you primarily take your science and lab classes, and just generally around campus. You never know if these same positions would be posted in your student job board or where they could lead! 
Alright, have a go at our newest Convo, and I'll see you in our next message exchange. 💕
Your mentor,
Mentor
Agency in the world",6:49PM August 5
Mentor commented at,"6:37PM August 5 
Hi Mentee,
Now it's my turn to apologize for taking a while to reply! I spent all of last and this week settling into my new career, which has taken a lot more time to adjust to than I anticipated for a remote job. Who would've thought? 😅 But... Surprise! Where I planted myself actually ended up not being with the rural opportunity I was talking so much about. Unfortunately, before I started, I was offered a different position I couldn't refuse - Permanent, F/T, with benefits and a pension. Gosh... Just going back and reading this again... but PENSION???? LOL. It's giving me ✨Retirement energy✨.
As I close my job hunt saga and start this new job chapter, and really, before we hop onto the new conversation (which I'll choose!), I spent this time also thinking about how I could produce some advice for you for when you go off and look for a part-time job, lab position, TA position, or other work commitments during uni:
1. Don't do what I did if you can help it. LOL. 
I mean, rescinding that offer before I even started was essentially severing those potential networks and blacklisting me from that workplace. Looks pretty unprofessional, unreliable, and just not a cute look. Ideally, you want to spend time in a field, taking that opportunity to learn new things, learn about yourself, and building those connections. However, that ties into my next point, being -
2. Do what you feel is best for yourself.
That sounds quite selfish, and really, I did make a selfish decision. However, I knew I made the right choice because it didn't keep me up at night. You'll know what works best for you, so trust your gut feeling! I want you to go forward with the same confidence in knowing your worth, knowing what you want, and knowing that even better opportunities are out there for you! Sometimes opportunities aren't always there when we look, but I want you to be the person who will create the opportunity!
--
I've been seeing a lot of news of emergency depts closing, call-outs for short staffing like nurses, and just an overall stress in the healthcare industry because resources have just been completely exhausted in these communities. Have you also heard of the lady who put an ad out in the newspaper, looking for a doctor to help renew her husband's prescription, because they haven't been able to find a new GP? PriMentor care is growing to be a very scary situation for many B.C. citizens, so I really appreciate your feedback on my question! 
Welcome back from the Cariboo, by the way! I truly missed mentoring and I missed you! ❤️
Opening the next Convo shortly!
Your mentor,
Mentor",6:37PM August 5
Mentee commented at,"5:48PM July 28 
Hello!
Apologies for taking so long to reply but I was just in a rural community, so that fits with the conversation a bit.
I like your question, I have no clue how to answer it. 😁 I think the growth of the online world is helping with the situation. Being able to see doctors over something like Zoom has been helpful to a lot of people. Yet, at the same time, this past week some rural communities were without hospitals and ambulances. It was mentioned amongst the people I was staying with in the Cariboo this past week that the ambulances they have (there are very few) work for a HUGE area. Getting an ambulance can take a very long time and people suffer because of that. I think if young people were more aware of the need for rural doctors, nurses, vets, paramedics, etc... there may be more people being pulled to those jobs. Lots of the people who live in these rural communities are retired so encouraging younger people to move to these places could help. 
I think the city is seen as a glorified place of opportunity for young people (As seen in movies). I think there is a bit of a reputation that rural communities don't offer the opportunities that cities do. That could use a fix.
(I wrote the part above without reading the rest of what you wrote) I think sometimes in the chaos of everything it's easy to forget the rural communities. Sometimes because their populations are so small it's probably easy to prioritize larger populations (ie. It's better to make sure 1 million people have enough access to health care over 1 thousand).
I will absolutely be looking into that type of award. Thank you for doing some research too! What would I do without you?
I am ready to move on to the next topic.
Your mentee,
Mentee",5:48PM July 28
Mentor commented at,"10:01AM July 18 
Hi Mentee,
Loved your feedback to the questions!
I agree that it's easier to visualize yourself living in a city-setting when we've both primarily experienced living in one! While there are differences in both settings, there are factors that both draw us to and detract us from each. I, for one, love going back to the Philippines because there are qualities in life there that you just can't get in Canada, primarily with culture, food, and definitely the weather!
As we touched on in this conversation and earlier ones, resources, resource allocation, and retention are significant factors to living in rural areas. Being an aspiring scientist and researcher, how do you feel we can tackle resource/access issues with consideration to the biological, physical and socio-cultural components to living rurally?
Thinking about this question, I thought of how many students move from their small towns to study in bigger cities... And end up staying there for good. My brother actually did a poster presentation on this topic, being his research about youth migration in Japan. His study was about how young adults moving from the countryside to the city and deciding where they'll settle down can create demographic imbalances as populations begin to age. Which begs the question, how do we get students to study but come back to share their knowledge back in their hometowns? A very prevalent example of this is BC trying to incentivize students to study medicine in rural areas, such as UBC's Northern and Rural Pathway for streamlining students interested in practicing medicine outside metropolitan areas, the Rural Physician Retention Program, and more.
Actually I wanted to squeeze this in somewhere, but my brother's research was actually a paid opportunity through an award called the JCURA (I've mentioned this a couple of times!). You're mentored by a supervisor in your faculty during your 3rd or 4th year of full-time studies to conduct original research, and may even present it too! You do have to apply for these or be nominated, but what a combo: Research experience + building a network with your supervisor + presentation experience + $$$! Did a quick Google and saw that UNBC may be offering something similar once you're in those years of undergrad: https://www2.unbc.ca/events/51608/research-project-awards.
Let me know when you want to move onto the next Convo, whatever that one may be!
Your mentor,
Mentor",10:01AM July 18
Mentee commented at,"2:09PM July 12 
Hello,
 
Here are my answers to the questions:
What do you think the director of the film was trying to communicate about the relationship between living in the country and living in a city? 
I agree with what you said about the background music! I also found the beat started to sound like a ticking clock.  It started following how the people lived off the land then moved on to making comparisons between the people living off the land and modern alternatives, then it switched to living in a city. I think the director was trying to communicate that though they are different, there are still some similarities. 
What, if anything, did you relate to in the images presented in the film? 
I don't think I related to the images. Sure the city can be more intense and rural areas can be more relaxing but that's not exclusively true. 
How did you feel while watching the video? What sorts of things did the filmmaker do to create those feelings in you? 
The music made me feel stressed. Was becoming more, and more intense as the video continued. It made the city
In what ways does your emotional response to the film match – or not match - how you are feeling about possibly moving to the city for post-secondary schooling? 
​​​​​​​I mean I live in a city near Vancouver, and if anything the people are what you should be concerned about. The tall buildings, transportation, etc... just kinda leave you alone, but I've crossed paths with some...interesting people in the city and this video missed that in terms of what's intimidating. I've spent a good amount of time in both settings, and I can see myself living more in the city because of the fast-paced. For me, rural areas have been where I go to chill out a bit. So, the fast-paced city made sense to me.
I like the connection to Mean Girls 😁 
 
Your Mentee, 
Mentee",2:09PM July 12
Mentor commented at,"4:24PM July 10 
Hi Mentee,
Opened up part 2 for us!
And to answer your jeepney concern, I actually asked the same thing to my cousins when I was last there: ""What if someone just pockets your change?"" To which they replied, they would have a hard time to, and culturally, it would be quite embarrassing. While jeepney's are similar to busses, they are a unique form of transportation in the Philippines, where you're actually seated in 2 rows sitting across and facing each other (one row on the left of the jeepney / one row on the right). Not only you, but everyone in the vehicle would watch the person pocket your change... omg. Imagine the audacity and awkwardness one would have to be able to steal the equivalent of bus fare in front of 15 other people?! 😩😭 Like... We're all just trying to get to our destinations here! LOL. 
Onto our conversation!
What do you think the director of the film was trying to communicate about the relationship between living in the country and living in a city?
Something quite prominent in the video was this almost ""walk, jog, sprint"" approach in the background music. As the movie begins, the music starts as a repetitive and calm beat, which I felt could draw from a more simplified, nature-approach to living in the country. As the movie progresses, the beat is joined with more vocal accompaniment, complementing the cross from country to city. Lastly, the movie ends with even stronger vocals, yet the beat is still faintly heard, to which I felt the director may have been drawing on how while country living and city living may be perceived as ""two different, detached worlds"", they are never completely detached from one another.
What, if anything, did you relate to in the images presented in the film?
As we've touched on in the previous part, while I grew up in Canada, I still have many roots back in the Philippines. In the part of the movie where the family seems to move to the city, I related to that ""shock"" one could receive from going from completely different cultures, climates, environments, etc. Like from my interpretation, the young lady in green seemed to be taking everything in around her as life continued moving with or without her.
How did you feel while watching the video? What sorts of things did the filmmaker do to create those feelings in you?
Hm... I would say the music impacted me more. I felt as though I was going through a movie's climax, with the build up in beat, vocal, volume. 
In what ways does your emotional response to the film match – or not match - how you are feeling about possibly moving to the city for post-secondary schooling?
I don't believe I'll be moving anytime soon, however, I believe the film shines light on a very honest, natural response to moving from rural to urban settings. This movie is actually almost 10 years old (2015), and is still relatable.
You know, thinking about my last sentence... Okay, not to compare with Mobilize, but for example, Mean Girls is nearly 20 years old and is still a cult classic. It pulls from stereotypes, memorable quotes, and is part of that coming-of-age genre where everyone can relate to something. I can't believe I'm talking about Mean Girls here but (LOL) what I was going off with this was, despite how much time can pass with a film, the feelings can still be applicable no matter when you watch it.
4 for you, Glen Coco! You go, Glen Coco!
Your mentor,
Mentor
Rural to urban anchor text 2 (curriculum version 2021-2022)",4:24PM July 10
Mentee commented at,"2:03PM July 6 
Hello,
Thank you for your advice on choosing electives, sadly I don't think I have room for electives until my third year but I'll keep your words of wisdom in mind. :)
The Jeepney sounds cool! I'd be concerned about someone stealing the money but I suppose in a community like that where handing money down a row of customers to the driver is a custom, people would trust each other not to steal.
Shall we move on to part 2?
Your mentee,
Mentee",2:03PM July 6
Mentor commented at,"4:35PM July 2 
Hi Mentee,
☆*:.｡.٩(´｡• ᵕ •｡`)۶.｡.:*☆ C o n g r a t u l a t i o n s , n e w  g r a d  2 0 2 2 ! ✧*:･ﾟ～('▽^人) *:･ﾟ✧
What an achievement! Not only did you study and graduate during a worldwide pandemic, you graduated with Honours with Great Distinction (what a story to tell in the future, eh?)! That was by no means an easy feat, and you've done exceptionally well! Congratulations again, my mentee! Your photos are soooo cute too, I love them! 😍 
While it can be easy to get caught up in your ""core courses"", I mean, you've applied as a STEM major not English major, there is so much knowledge and value to pull from those ""easier"" courses. Reflecting back on our old discussion on electives, back in university, I chose electives that I felt would not only be academically challenging, but also intellectually fulfilling. When you begin to choose your electives, keep in mind the things you've been interested in, how you may grow from this curiousity, and where that class can lead you! When you think about it, these professors are incredibly educated people who are teaching you in their expertise. You never know what new things you'll learn and be exposed to. (☆ω☆)
Please let your friend know that they're welcome. :) Thanks for letting me mentor through you a bit LOL.
So I've never lived rurally, but thank you for your answers, as you know I'll be working with rural / remote communities in the future! I do however, travel back to the Philippines every 5 years or so, and while our city is by no means small, I believe I could pull some rural community qualities to my answers:
Three things you like about living in a rural area. For each, explain why you like it.
1. Like you mentioned, community. We have this term in the Philippines called ""Bayanihan"", which can mean uniting together for the betterment of the community. It can be found in even the smallest interractions - When riding one of our local transports called a Jeepney, we hand our payment down to the hands of other customers until it reaches the driver. The driver, in turn, hands back your change, and it goes down the line hand to hand, until it comes back to you.
2. Similarly, nature! Although we're already so fortunate in BC to live surrounded by all this greenery, palm trees are literally in your backyard in the Philippines. There's just something about the fresh air, sunshine, and breeze combo! Nature is also incorporated in some beliefs, for example, the first rainfall of May is said to help heal your body - You may find people just standing in the rain like in those romance movies LOL.
3. Appreciation for different livelihoods. For example, what it means to harvest your food to eat and sell, and seeing the work that is put into businesses so that you may enjoy them. I believe there is more opportunity to be a small business in these areas, and with that, you are able to support these businesses to improve their livelihood and in turn, your own community.
Two things you don’t like and, again, explain your reasons for each.
1. There is so much overlap in our answers! Great minds think alike! But I would say, access to resources as well. While we have these small convenience stalls sporadically around town, to get to our closest grocery store, mall, movie theatre, you definitely have to commute. But luckily, there are markets if you'd be more interested in the fresh catches of the day and picked vegetables versus packaged goods.
2. And agreeing with you again, I do empathize with the efforts of what it means to live so far from these resources. While there is strength in having community, at the end of the day, you will have to figure out how to fix the wiring so your electricity is back up and running, making sure you have a consistent water source, and so forth.
One question you have about living or moving to the city
1. Again, I live in a city no matter if I'm in Canada or the Philippines. But I've always been interested in the more mountainous areas and the surrounding industries, as my family has properties in the mountains where there is a strong coconut harvesting presence. I'd love to go back home and see what they've seen and grown up with in terms of farming!
Your mentor,
Mentor",4:35PM July 2
Mentee commented at,"6:00PM June 28 
Hello!
Sorry for taking so long to reply. My last day of school was Friday and I had to work hard until the end. Also, commencement was Sunday at SFU (I'll include a pic). Let's just say those gowns,  33° weather, and no shade made the experience...uncomfortable. Still, I graduation with honours with great distinction. I have no clue what qualified me for that because my average is an A but not a high A, but I'll take the win. 
(Pictures are the links bellow)
https://www.dropbox.com/s/3raaicenj1kiqzg/Photo%202022-06-26%2014%2007%2002.jpg?dl=0
https://www.dropbox.com/s/lu3fez8wyr380d1/Photo%202022-06-26%2014%2007%2016.jpg?dl=0
Ok, I've been so focused on my science classes and the stuff that my degree focuses on that I haven't considered how things that I consider easy (such as English) will be and how I should learn from them. So, thank you for reminding me that I have other things besides science courses to think about 😬.
My friend said ""Aw that is so sweet! Tell your mentor I say thank you"". They really appreciate you advice and the little encouragement. 
I like the topic choice of from rural to urban. I guess I should take it and flip it because I think Prince George is more rual than Port Coquitlam. But I do have experience in rural areas.
Here are my answers to the questions (based on my experience with rural communities)
Three things you like about living in a rural area. For each, explain why you like it. 
There is more sense of community: People tend to rely on eachother more. But since there are less people you have a greater opportunity to get to know your neighbors and help eachother out. People are (generally) more friendly in rural communities. They wave when you pass eachother and will quickly stop to help strangers.
They tend to be more connected to nature: from my experience people in rural communities spend more time outside and because they're rural there is more outside to spend time in. 
They're creative: at times, supplies can be limited, take time to arrive, be more expensive, etc... Peopel in rural communities tend to have neat ways of repairing things, decorating, and improving the community. There are kids who cross country ski to school, people who decorate their homes with old stuff they find on hikes, walls built out of pop bottles (they're used as bricks). I even know of a school that had so few students it go shut down (sadly) so the community turned it into a community center/thrift store (and place to donate stufff)/library/bookstore/computer access, etc... It's used for community meatings and a bunch of other things. 
Two things you don’t like and, again, explain your reasons for each. 
resources are limited: things can be harder to get and they can cost more. Also, things like doctors, hospitals, dentist, vets, aren't super close. 
It can take a lot of work to live in rural areas: (this doesn't apply to all but many I know) it takes a lot of work to make sure you have enough wood to burn for the winter, they're aren't garbage trucks that comes to you house so you need to drive everything to the dump, eveything is farther, maintaining property throughout the various weather, keeping your property protected from forest fires, etc... People I know who live up there always seem to be working around their property.
One question you have about living or moving to the city 
I live in one so I have no questions.
 
Your mentee, 
Mentee",6:00PM June 28
Mentor commented at,"10:54AM June 22 
Hi Mentee,
Just messaging to let you know that I've opened up the ""From Rural to Urban"" Conversation, also just in case it doesn't let you open it again like last time. LOL.
Your mentor,
Mentor
Rural to urban anchor text 1 (2021-2022 curriculum)",10:54AM June 22
Mentor commented at,"1:55PM June 13 
Hi Mentee,
My 1:1 did go quite well... So much so, that it ended with a job offer! I know it sounds cheesy, but thank you for being a part of my journey! 🥹 I really appreciate your support and patience as I was navigating through that job hunt - I guess it's a bit of a sneak peak into what a future post-graduation will be like 😉. Something that really resonated with me throughout it all was ""growth exists outside of your comfort zone"", and I couldn't help but remember our conversations about challenging ourselves and self-improvement. I'm happy to have been offered a position that I feel will challenge me professionally, yet fulfill me personally, and I wish you the same for when you enter university. Don't be afraid to be curious, take pride in being a trailblazer, and continue on the path that you've set for yourself. I believe in you!
My #1 tip for meeting new people is to open yourself up to situations and environments which enable you to meet new people. Self-confessed shy introvert over here! But what worked for me was talking to my friends online versus face-to-face in the beginning - This helped me grow comfortable, so when we did talk in-person, it wasn't quite as quiet. LOL. 
Again, there will be plenty of opportunities like clubs, living on campus (residence), introducing yourself to your seatmates (in class and in labs), and more. It's also quite the digital age now, so I'm sure you could also have success on certain social media apps! 
I believe it might? I did get an email from the admins of ReMBC, but I hadn't had time to really look it over. I'll review it and we'll see how things go! For now, I'll unlock General Discussion for us and we can go over any odds and ends that we want to but didn't get to throughout the school year.
Your mentor,
Mentor",1:55PM June 13
Mentee commented at,"12:37PM June 10 
Hello,
 
I am happy to hear that your 1:1 went well! You seem supper busy but it all seems to be great stuff happening!
 
Thank you for the advice. What is your #1 tip for meeting new people?
 
General conversation sounds good! Does this end when school ends?
 
Your mentee,
Mentee",12:37PM June 10
Mentor commented at,"2:34PM June 6 
Hi Mentee,
Oh my goodness... Has it really been nearly a week since our last message? 🥺 I'm so sorry about that! Lots has been happening this past week, and while I kept mentoring in mind, I didn't think it was really a week since our last chat... 😭 OMG LOL. But in return, I'll give you an update on how the job hunt is going: 
So the 1:1 went absolutely splendid. I met the Director of the team I would be joining, who turned out to be an alumnus of my university program! My program is a bit of a smaller one, so finding fellow ""HINFers"" as we call ourselves, helps to build that connection before we even met. Actually, I did get a call today from her to see where my application is at, so I hope to call her back once I'm done work today (ya, currently mentoring on my break bc I didn't wanna wait until I got home hehe). But I ALSO got a reference to apply to a job at nearly the same time, so there's also that??? Times are pretty wild, but always grateful for what comes my way. 🥹
✨ Mentor's Advice Corner ✨ (I love it!)
Random advice for today: If I were to go back in time to 4 years ago, I would have definitely gotten more involved on campus! Not only does it help you network with likeminded peers, but I think it'll help enrich your university experience in its own unique way. There are clubs, research opportunities, career fairs, etc. Once you feel comfortable in your study / life system you've got going for you, try getting to know your classmates (possible study buddies / future group projects / assignment partner), your professors (for future research opportunities, volunteer opportunities, references, guidance with what was went over in class), and academic advisors (when you begin considering future careers and post-graduate studies, they will help you in making sure you're on the right path). Not just getting involved, but just exploring what your school has to offer too! Finding the best snacks on campus, favorite study spots, food that doesn't taste like cardboard... LOL. 
Hm... Us mentors did get a message that our mentees school year's are winding down, and I did want to leave some time in the remaining weeks if you wanted to ask any more questions under the General Discussions Conversation (which I can unlock). How does that sound?
Your mentor,
Mentor Ziel",2:34PM June 6
Mentee commented at,"8:45PM May 30 
Hello,
Ok a 1:1 meeting sounds like a good thing! Tell me how it goes, maybe hopefully they have another opportunity for you. 
I like your answers to the questions. I like the ""in order to gain wisdom, you need the courage to learnt the lessons that come by you."" It's very Mentor's Advice Corner & quotes to live by. 😁
What's next? I don't know what topic to chose, do you want to chose?
Mentee,
Mentee",8:45PM May 30
Mentor commented at,"7:55PM May 24 
Aaaaaand we're back! Thanks for your patience, my mentee! :)
So my weekend was pretty something ngl, so I apologize that it's taken me a couple more days than usual to get back to you! To explain myself (and spill the tea LOL), do you remember the rural job opportunity we talked about a few conversations back? Well, the director actually reached out to me last week to ask for a 1:1 meeting... Like... OMG? What is HAPPENING?! 🥲 I'll be having that 1:1 with her next week, so fingers crossed that this can lead to a new open door!
Oh! And before we move on from the topic of course selection, I thought to mention to you that a ""full course load"" in Canada is typically considered as 5 classes a semester. You might come across scholarships that require you to maintain a certain GPA while managing a full course load, or if you consider professional studies like medical school in the future, it's just something to keep in mind. A ""typical"" academic year will go from September - Apr/May and a full course load is 5 classes, so it'll look something like:
Fall semester: Sept - Dec (5 classes)
Winter semester: Jan - Apr (5 classes)
and your Summer semester can be full of research, co-op work terms, volunteering, traveling, etc as some courses aren't as available during that time/many programs operate on that timeframe. If you have any questions about that, just give me a shout!
Onto the convo:
What do you think Jeff is trying to accomplish with this talk? What attitudes do you think he is hoping to change or challenge? Is he successful?
Watching the Tedx Talk, I believe Jeff was trying to help bring attention to Indigenous innovators, their voices, their ideas, and how we could incorporate Indigenous ingenuity with western culture as well.
Are there any inventions or innovations that Jeff talked about that surprised you? What did you find surprising? If you can, describe other examples of Indigenous innovation.
The foundations of lacrosse being Indigenous! However, there aren't many sporty bones in my body, so I wasn't all too familiar with the sport in general 😅.
What do you think of Jeff’s intention to use The Seven Teachings to guide his business? How important are these values to how you might like to live your life? Which one seems the most difficult to live by, and why might that be the case?
I really respect his implementation of The Seven Teachings to guide his business. As Jeff mentioned as we move from product to knowledge-based systems, it's inspiring to know that some businesses still value values over dollars (as you mentioned also!). Without having heard of The Seven Teachings prior to this conversation, I suppose I've tried to live my life as well-roundedly as I could. I try to live as true to myself as I can, without compromising my morals or damaging my integrity, even if I have to swim upstream to do so. For myself... Hm... Perhaps wisdom might be difficult? But courage is so hard to muster up at times too! I think in order to gain wisdom, you need the courage to learn the lessons that come by you. So perhaps I struggle a bit with both haha.
Your mentor,
Mentor",7:55PM May 24
Mentor commented at,"6:17AM May 24 
Hi Mentee,
Sorry, just popping in to drop a quick message for now (as mentors get dinged if we take over 72 hours lol)! I'll totally let you know what I got myself into this weekend in my next message. Expect it later today! :) <3 Have a great Tuesday and I'll catch you later!
Your mentor,
Mentor",6:17AM May 24
Mentee commented at,"11:10AM May 19 
Hello,
It worked! 
Thank you for your advice on course registration. This is all very new to ma and my school is useless. I would be lost without you. <3
What do you think Jeff is trying to accomplish with this talk? What attitudes do you think he is hoping to change or challenge? Is he successful? 
I think Jeff is trying to teach non-indigenous people about how to incorporate indigenous customes into their lives. Jeff is trying to teach people that there is value to indigenous traditions and that people can benefit by using some of their techniques. 
Are there any inventions or innovations that Jeff talked about that surprised you? What did you find surprising? If you can, describe other examples of Indigenous innovation. 
We've been learning about indigenous pepoples for years in school so I'd heard of everything before. No surprises for me. 
What do you think of Jeff’s intention to use The Seven Teachings to guide his business? How important are these values to how you might like to live your life? Which one seems the most difficult to live by, and why might that be the case? 
The Seven Teaching are a good idea. I think it's a nice simple way to keep some key values in mind. I think it's a good way to guide a business because there should be more to companies than just profits. They'd be good to keep in mind. The one that would be most difficult for me? I gotta agree with Jeff, courage is something that I rarely think of. Everything else I am fairly familiar with but courage just doesn't come up often. 
Your mentee,
Mentee",11:10AM May 19
Mentor commented at,"10:18PM May 16 
Hi Mentee,
That is so odd that the link to Part 2 didn't show up for you! I thought to just reply on this thread instead so maybe it'll auto-direct you. :S Weird! But no sorries needed. :)
Anyways, from my experience, course selection starts in the Summer if you're starting in the Fall... While I don't remember off the top of my head, I think May-July you should receive something from UNBC. CHECK YOUR EMAIL (INCLUDING JUNK/SPAM)! Because typically your school will email you about your SPECIFIC DATE AND TIME you can start registering for courses. This date and time is usually dependent on the year you're going into and how early you declared that you'll be studying in that semester. Don't sweat it if you missed your date / time provided - This is just how early you can register for classes. You can always register after that date / time and even up until classes start, so long as the classes you're registering for have room (or have room on the waitlist). However, I would recommend you register as close to the date / time as possible or better yet, exactly on that date / time. Yes, sometimes the registration time is like 6:30am or something super early. But most of your classmates will have the same date and time, and when that's the case, it's really first come first serve when it comes to classes filling up. The site will be slow because a lot of students will be on there doing the exact same thing as you are, but so long as you're registered and (fingers crossed) not on the waitlist (but that's not too much of a biggie, don't worry if it happens!), that's what matters!
Your mentor,
Mentor
Ps. I haven't read Part 2 yet above, I just went straight to this page hoping my reply would open the page up for you. Did it work? If so, let's discuss the convo next message exchange! :)
Ways of knowing anchor text 2",10:18PM May 16
Mentor commented at,"9:01PM March 30 
Hi Mentee,
Thank you so so so much for your in-depth insight on what rural community living is really about! As you know, I've been busy preparing for job interviews over the last month - One of the jobs involves travelling via sea plane or boat to help rural medical centres with their health information systems. I thought to myself that this is an incredible opportunity to be more exposed to the beauties and realities of living in B.C., in particular, with the factors like limited resources as you listed. I should know the outcomes of my interviews at the end of the month, so I hope to update you with good news!
I've passed your thanks onto my friend - He's happy that he was able to help and wishes you luck on your studies! Now passing it onto you in terms of our mentoring... What conversation strikes your fancy this time? :) 
Your mentor,
Mentor",9:01PM March 30
Mentee commented at,"4:13PM March 28 
Hello,
Tell your friend thank you for the advice! I appreciate it very much.
Rual communities are generally quite welcoming to new people (of course it depends on the individual some people aren't nice to anyone). For the communities being rual there tend to be lots of parties and community events so it's easy to meet people in your area. We have family friends who moved to Pressy lake a few years ago and everyone was very nice. In some of these areas there are people who only live there part time, so there is a good variety of people. For lots of these rual areas neighbors depend on eachother for a variety of things. So people are used to asking others in the community for help. Integrating into a tight-knit community is like integrating anywhere, talk to your neighbors, attend some events, etc... people tend to be more relaxed and friendly away from the city. When you pass people on the roads almost everyone waves. 
Charms of rual communities vary. It depends on where you go. It can be nice knowing your neighbors and lots of the places tend to be surrounded by nature. You see foxes, deer, bears, and more. The sense of community can be great and if you don't like the busyness of a city it's even better. Things tend to be slower too, which you don't really get living in the city. 
Limited resources are a problem. There is a huge demand for physicians and many people resort to returning to the lower mainland for doctor's appointments, dentists, eye doctors, etc... Another issue is that hospitals aren't always near by and if it is something serious chances are you will be air lifted to Vancouver. I know of a family friend who fell head first of his deck a while ago (really bad accident), they got an ambulance (wait time is long), the ambulance took him to the nearest hospital, they didn't have the resources to deal with that injury so he ended up being air lifted to Vancouver. People have a higher chance of dying from treatable accidents and health emergencies because it can take so long for help to arrive and some of the places are hard to find. Some medical conditions make living in rual communities not so accessible, lots of people end up needing to leave their homes as they age. 
Food and gas prices tend to be higher too because the stuff needs to be transported further. You will also need to drive further for those things. Where I live it's a five minute walk to a proper grocery store for some people it can be an hour drive or more. People tend to plan ahead a lot more and will do a big shop once a month or every couple weeks. A lot of the time if your neighbors are going grocery shopping they might ask if you need anything which is nice. People also harvest their own food more. In the summer and fall people go berry picking, mushroom picking, hunting and fishing is an all year round thing. Many freeze or preserve their food to make it last longer. 
Education is also an issue. Often it can take over an hour to get to school for some students. Some parents opt for home schooling while other students will live closer to the school during the week and only come home on long weekends. There was a kid that lived near one of our family friends, he would ski across the lake to where the school bus would pick him up in the winter because the back roads were too icy and not great for driving on. 
There are some places that are more rual than others. Chances are you won't be in the middle of the woods but communities can be easily found (at least from what I've seen). People tend to be brought together by a shared experience. In the BC interior forest fires are a big issue and people are quite united because of them. Neighboors who are staying in evacuated zones will keep the property of the neighboors wet to try and keep their homes from burning. People in not evacuated areas offer up their extra homes/bunk houses for people who are evacuated. It's heart warming to see. 
Your mentee,
Mentee",4:13PM March 28
Mentor commented at,"11:52AM March 22 
Hi Mentee,
Happy Spring Break! Us mentors get notified of when our mentees are going through high school exam season, winter / spring breaks, etc., so I was just thinking ""I hope Mentee is relaxing"" the whole time! But thanks for dropping by, you're always always welcome ٩(๑･ิᴗ･ิ)۶٩(･ิᴗ･ิ๑)۶!
Actually, during this time, I did ask my friend who moved from Duncan to Victoria on their experience with moving for uni, and this is what they said:
Q: ""Do you have any advice for high school students moving cities to attend university?""
A: If you're going to be living off-campus,
Get comfortable with your surroundings. Find your grocery stores, pharmacies, bus/transit routes for campus and for getting around, and their proximity from where you live. 
Secure your essentials like toilet paper first (LOL). Once you're more adjusted, you can begin incorporating things that will help you settle in better. But having food, necessities, and knowing how to get to school are the big three.
Get organized, but don't stress. One step at a time. If you use a planner, this could help with making sure you get everything you need to done.
A: If you're going to be living on res (residence/on-campus),
Get to know your neighbours / classmates.
Join clubs if you're into that.
Set up study groups (ideally with people that will help you successfully study)
Q: ""Do you have any tips on finding a landlord and roomies?""
A: Looking for places to stay can be hard. Checking Facebook group postings on rent/roomies, Craigslist, Kijiji, etc. Friends or family that can room with you could be fun.
Q: ""How would you recommend staying budget-conscious as a student?""
A: Give yourself a rough approximation on budgets for food, essentials, transit, and use the leftovers to treat yourself to some outings, coffees, etc. Be mindful of the budgets you set for yourself, and keep tabs each month on how much you went under/over and adjust where you need to.
Q: ""Any other advice you could pass on?""
A: Check out academic advising, undergraduate or student union buildings, and learn about their help resources early on. I like to go on campus before the first week of classes to find where all of my classes are and in what buildings. Get to know the campus a little before it goes into a flash mob mode. Find good study spots!
- - -
And there you have it! I can't stress how valuable the last bit of advice is, because I have literally called and messaged my friends because I got lost in a building trying to find my class LOL. But students are quite a friendly bunch - I've had an engineering student walk up to me and ask if they could help me find my building, and then they accompanied me because their class was there too. This came back around when I was in my 3rd year, with a student coming up to me and asking if I knew where their class's building was. In the end, having a tour of the campus will be good for you! If UNBC has freshman tours before classes, I think it'd be worthwhile to sign up and see how beautiful your campus is. :)
Thank you for your insight on rural communities too! I don't get off the island enough so I definitely had to Google where Port Coquitlam is but WOW I think you're closer to Vancouver than I am LOL. I love it! I guess I'd love to know how they take to newcomers moving in, as I've heard from other mentees that they know everyone who lives in their community. How do you integrate into a tight-knit community like that? What are the charms of rural community living? How do they manage with limited resources (e.g. physician shortage)? :) 
Have an awesome rest of your Spring Break! I'm so happy your dad's ex recommended our program to you, and that they paired you with me TT v TT. 
Your mentor,
Mentor",11:52AM March 22
