Mentor ID,Mentee ID,Relation Created at,Response Datetime,Response,Mentor,Category
1047516499,1047540775,2022-03-09 13:49:00,2022-05-02 12:38:00,"Hello, Sorry for not replying sooner. ??I had a busy week (when do I not have a busy week?). How should I go about looking for the stipends and presenting opportunities? And should I contact professors to see if I can work with them during my first year? If so how? Hows the job situation going?  I like your answers to the questions! I gotta say this video was much better than the other one with the people taking pictures. Should we move onto part 2? Your mentee, Rachel",Mentee,Posts in Ways of Knowing
1047516499,1047540775,2022-03-09 13:49:00,2022-05-03 21:50:00,"Hi Rachel, No worries! I was actually off all of last week, helping my dad plan and board his solo vacation! While I've done it before pre-pandemic, some countries having restrictions and certain requirements (i.e. uploading time-sensitive information onto country travel databases) makes it a different process! Just something to keep in mind if you or someone you know plans to travel soon! Hm... I'm not sure how available stipends or grants may be for freshmen (that's something you'll have to explore within your uni and discuss with your undergraduate counsellor), but if I were in your shoes, I would first look into building familiarity and rapport with a professor. For example, this is how I approached my professor for research: While in their class, they had mentioned to everyone that if any student was interested in... Say, social determinants of health, to speak with them personally. I sent them an email, introducing myself as a student in their class, who was interested in their lecture regarding the social determinants of health, and if there was any possibility of volunteering with them during their research. During these emails, my professor asked what research I was interested in, my research experience, etc. When I met them in person in their office, I presented them with my resume / CV, and explained further in detail what I was looking for, what I could contribute, and if there was a position that could possibly be a good fit for me. While you know the end to this story (unfortunately COVID disrupted the research!), I definitely think establishing that network early on for potential continuity would be highly beneficial. In other words, being able to conduct and continue your research every Summer throughout the course of 1-4 years would be neat, wouldn't it? It could possibly open doors for publications, presentations, and build that experience needed for a career in research and academia. I guess to summarize, while I don't think it would necessarily hurt to ""cold email"" professors regarding working with them, it would be advantageous to have that familiarity of being their student, and definitely having that awareness of going into research that you're truly interested and passionate about. But if you're just keen to get started, maybe we could look into UNBC's research faculty and see professors whose research interests align with yours? :D -- Thanks for asking about my job updates! So unfortunately, for the job that I was asking you many questions about (the rural opportunity), they weren't able to process my application any further past the interview. While I was super excited about it, there were certain factors that were included in the work that I wasn't ready to commit to yet (for example, having to drive solo for 2+ hours on the mainland when I've only ever driven on the Island!). As they say, when one door closes, another opens. Just hoping this next door is the right fit! I'm down to move on to Part 2! I'll see you there, my mentee! Your mentor, Mary",Mentor,Posts in Ways of Knowing
1047516499,1047540775,2022-03-09 13:49:00,2022-05-12 19:32:00,"Hello, I AM SORRY! This keeps happening. I went to reply last week but I didn't see the button to move to the next section so I thought I would wait for a couple days to see if something needed to load...It's been nine days. So I am sorry. :( Also, I can't see the button to move to the next page. ----- Thank you for you advice on how to read out to professors. I made note of it and I will refer to it later once I am in university. I'm sorry to hear about the job. I'm sure you will get many more opportunities. :) I was wondering when course selection is for university? For my high school it's in February but I haven't gotten anything from UNBC. I also need to figure out how to get a dorm but I don't think I need to worry about that right away (I hope). Your mentee, Rachel",Mentee,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2022-09-17 23:28:00,Hi Colby! I am your mentor Sarah! Let me know which Conversation you would like to work on first and I'll open it up. I look forward to working with you over the next few months :),Mentor,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-09-21 08:58:00,hi I have seen on your profile that you are good at math. I struggle in math so it would be nice if you maybe helped me one day with my math,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-09-21 08:59:00,I would like to start talking about getting hired,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-09-21 20:00:00,"Hi Colby! Haha I might be able to help with your math in the future! In the mean time, I've opened up the Getting Hired module so feel free to get started on it!",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-05 14:55:00,Hi Colby! How's it going? Are you still getting through the Getting Hired module?,Mentor,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-10-11 10:41:00,Sorry about that I thought I sent the disscussion questions already but I'll do it now sorry about that,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-10-11 10:45:00,Communication: I think everytime I speak to a friend its communication Responsibility: walking my dog and waking up to get ready for school Quick learner: I think I can get the hang of things if I have a bit of time Teamwork: When playing sports I understand what teamwork is Technnology: using a computer for school work and using my phone,Mentee,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-11 10:49:00,For the next module are you able to unlock the stratigic studying module,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-10-14 11:01:00,"Those are some really good qualities! If I had to add on anything, you could also think about times when you have worked in a group project, as you often have to draw from both your communication, responsbility, and teamwork skills! Here are some other skills I just thought of that may be applicable to you as well! Communication: giving presentations to my classmates and teachers Responsbility: making sure I finish all my assignments and group projects roles Quick learner: following instructions quickly by being diligent when listening Teamwork: like you mentioned, sports teams! Technology: learning to use software like Word, Excel, Google docs, etc. Now that you have brainstormed some skills, do you wanna try and create a resume based on them?",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-18 08:41:00,yes please,Mentee,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-20 22:33:00,"Ok sounds good! Once you've made your resume, you can send it to me and I can comment on its strengths and weaknesses and maybe help you improve it!",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-20 22:37:00,There's a resume template in this link that you can use! https://www.liveabout.com/resume-skills-for-high-school-students-2063767,Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-25 10:47:00,It does not let me see the template,Mentee,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-25 12:37:00,"You can also find the link in the first discussion question! On the last slide, there's a blue link you can click on called ""Resume Skills for High School Students with Examples""",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-10-31 23:25:00,Hi Colby! How's it going with the resume writing? Let me know if you need any help!,Mentor,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-03 11:21:00,I completed the Resume but I cant send it because I'd have to pay for it after. what should I do?,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-04 00:53:00,Hi Colby! I'll ask the ementor team and get back to you as soon as possible!,Mentor,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-04 00:58:00,"Ok, so I've figured it out. You can click the ""Save to your portfolio"" green button in the bottom right of your screen and it will allow you to select a file on your computer. You can then click send after the file name shows up under the button. Let me know if you need more help!",Mentor,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-09 09:15:00,,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-09 23:19:00,"Hi Colby! You have some pretty good points on your resume, but there are definitely things that you may not have thought of that can be added on. I'll list some of the points below: Computer skills: if you know how to use Word, Powerpoint, Google docs, etc. these can added under computer skills! In addition, if you know any coding such as in Python that looks really good on a resume too! Languages: I like to add which languages I can fluently speak, read or write as well as ones that I might have a more basic understanding of. Awards: any accomplishments, scholarships, awards you can put on such as being on Honour Roll, etc. Characteristics: You can talk about your diligence, curiosity, responsibility, etc. Great job on your first draft though! Try your best to see if you can add a little bit more about what you learned at your house painter job such as time management, working in high stress environments, etc.",Mentor,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-09 23:22:00,"Once you're done making edits to your resume, we can move onto the last discussion question. Let me know your response to either of these questions! If you have had a job interview before, howd it go? What did you do well, what could you have done better? If you have never had a job interview before, what are some things youre nervous about, and what are you comfortable with?",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-11-16 14:11:00,https://docs.google.com/document/d/1zpdL0E9ZLRIeTDtIActh3sMfNyWmtMWhrBeQXimGijo/edit# Anything else I should put?,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-17 09:51:00,Hi Colby! Unfortunately I don't have permission to access your google docs. You'll have to change the settings on sharing.,Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-11-17 10:44:00,https://docs.google.com/document/d/1zpdL0E9ZLRIeTDtIActh3sMfNyWmtMWhrBeQXimGijo/edit?usp=sharing I hope this will work now sorry about that.,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-18 16:47:00,"Hi Colby and Sarah, Make sure to leave out personal information in the resume when sharing it (last name, email, phone number, address etc.). Thanks, The eMentoring team",Mentee,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-11-19 14:08:00,"Hi Annie! Sounds good, we'll make sure to be more careful of that in the future!",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-11-19 14:09:00,"Hi Colby! Your resume looks pretty good! We can now move onto the next discussion question. Let me know your response to either of these questions! If you have had a job interview before, howd it go? What did you do well, what could you have done better? If you have never had a job interview before, what are some things youre nervous about, and what are you comfortable with?",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-11-29 10:37:00,"I've never done an actual job interview. I'd be a bit nervous on how to start it out, but I'd be comfortable with talking to the Employeer as soon as I get things rolling.",Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-11-30 00:53:00,"Hi Colby! Congratulations! You've finished the Getting Hired module. We can now move onto the module you asked for before, Strategic Studying.",Mentor,Posts in Getting Hired
1047567623,1047582366,2022-09-17 23:28:00,2022-11-30 00:55:00,I've now opened up the Strategic Studying module. Take a look at the first video and make sure to send me your answers to the discussion questions and follow the instructions given!,Mentor,Posts in Strategic Studying 
1047567623,1047582366,2022-09-17 23:28:00,2022-12-01 12:53:00,1. I've tried multiple examples before. It helped me a bit not a whole lot. 2. The strategy that I think looks the most is Spaced Practice. It just seems like you can get a lot more because you aren't tired of studying the entire time 3. Not sure 4. I think its higly likely because I would like to get better grades and I feel like this strategies might help a lot in helping me. What strategies do you use to get ready for exams?,Mentee,Posts in Strategic Studying 
1047567623,1047582366,2022-09-17 23:28:00,2022-12-01 16:24:00,"Honestly, I've tried many techniques to study for exams, and here are some of the ones that worked for me: Reviewing content before classes: this one is really helpful but can be super hard to keep up with as you're essentially doing double the amount of work necessary. This includes taking notes and reading the next lessons beforehand, in addition to doing the homework you already have assigned. It's really helpful because you come to class prepared and ready to ask insightful questions that aren't just basic knowledge, but once again, it is a lot of work and requires strict time management. I always try to do this at the beginning of the year but I find myself struggling to keep up after a while. Doing practice questions: I definitely agree with you that spaced practice is super helpful, espeically when you make sure to really identify what you don't understand and work it out with your teacher or a friend. Understanding the answer: this is kinda related to the point I made above, as sometimes you can get the right answer without truly understanding the reasoning behind it. In cases such as these, as soon as the question gets harder, it gets a lot more difficult to solve things. This is especially true for math and physics, where understanding every step to solving a simple problem is imperative to doing well on harder questions. Asking for help: I cannot stress this one enough. It is probably the most useful way to improve your skills, and learning it from someone who already has mastered the skill can improve your own understanding by leaps and bounds. I went from almost failing a math midterm to getting above 90% on the next one just by going to every office hour and really clearing things up with the teaching assistants!",Mentor,Posts in Strategic Studying 
1047567623,1047582366,2022-09-17 23:28:00,2022-12-01 16:25:00,"We're basically done the Strategic Studying module now! Let me know if you wanna discuss the extension activities, or choose a new module to move onto.",Mentor,Posts in Strategic Studying 
1047567623,1047582366,2022-09-17 23:28:00,2022-12-05 08:41:00,For the next module could you unlock differemts ways of knowing,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2022-12-05 14:30:00,"Hi Colby! I've unlocked the new module ""Different ways of knowing"". Feel free to send over your answers to the discussion questions!",Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2022-12-08 13:44:00,I think the difference between studying the land and living on it is two completely different things. I think this because sure you know the land but when you live on the land you know every little corner everything about it and just what the land is about.,Mentee,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2022-12-08 14:05:00,Hi Colby! Thank you for your insightful response! Let me know which question you'd like me to answer out of the 3 discussion questions.,Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2022-12-13 12:27:00,How have the classes in your program used scientific versus traditional knowledge? How does this compare to high school classes?,Mentee,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2022-12-14 16:06:00,"I think a lot of my university classes, especially because I am a physics major, have relied much more on ""scientific"" knowledge than ""traditional"" knowledge. There is a lot of emphasis on the scientific methods and being able to prove theoretical concepts with empirical evidence, as it is the most accepted way of learning about the world around us. To be honest, it didn't differ too much from high school, as I mostly learned through scientific knowledge. There are specific programs however, that you can join in university that focus more on traditional ways of knowing.",Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-10 17:16:00,"Hey Colby! Has school started yet for you? If so, you can get started on the next discussion activity!",Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-12 08:58:00,The Indigenous invented Lacrose which I would have had no clue until this video that the Indigenous made a pretty good sport because we dont usually say the indigenous Canadians made Lacrose we just hear its a Canadian sport,Mentee,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-12 21:18:00,,Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-12 21:19:00,"Wow, that's pretty cool, I honestly didn't know that either! You can ask me one of the following questions regarding the video you just watched: As an adult and post-secondary student, what kind of Indigenous innovations or businesses have they encountered? How can living by the Seven Teachings help them succeed during post-secondary school and while adulting? Which of the Seven Teachings have they struggled with, and what have they done to improve in this area?",Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-17 10:35:00,"As an adult and post-secondary student, what kind of Indigenous innovations or businesses have you encountered?",Mentee,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-19 01:04:00,"Hi Colby! To answer your question, I think as a postsecondary student I have been exposed to a lot of Indigenous culture and business around the university, especially as British Columbia is much better at acknowledging Indigenous people than other provinces. Some examples include the MOA, a museum on UBC campus with a special emphasis on the First Nations peoples and other cultural communities of British Columbia. Additionally, I have also tried some Indigenous restaurants and coffee places across Vancouver, which really differ from the usual cuisine I am used to (still really tasty though haha)! That is the last activity for the module, so we can move on to a new one now! Is there any other Conversation or topic you wish to discuss?",Mentor,Posts in Ways of Knowing
1047567623,1047582366,2022-09-17 23:28:00,2023-01-19 12:35:00,could you open the post secondary and carreer planning. Thank you,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2023-01-19 12:35:00,,Mentee,Posts in Start Here!
1047567623,1047582366,2022-09-17 23:28:00,2023-01-25 20:07:00,Hi Colby! I've unlocked the Post-secondary and Career Planning module now! Feel free to get started on the discussion questions.,Mentor,Posts in Post-Secondary & Career Planning
1047567623,1047582366,2022-09-17 23:28:00,2023-02-06 23:36:00,"Hi Colby, How are your discussion questions going?",Mentor,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-02-09 22:31:00,"Hello Zayden! It's nice to meet you. I'm Aidan, a current undergraduate at UBC studying infectious diseases. I think it's great that you're considering science or trades. I hope by the end of this, you'll have learned a few things so that you can make informed decisions about your career in the future :) Based on your portfolio, we do have video games and DND in common! I think they're great ways to destress, especially with friends. I'm looking forward to our adventure here! Let me know which module interests you the most, I believe your instructor gave you free choice.",Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-02-10 10:40:00,"Hi Aiden, my name is Zayden. I curently go to ADSS i'm in grade 10. I'm intresteted in phisics and chemistry. Next year i plan on taking phisics 11, chem 11, and bio 11. I would be very intrested in hearing about your experience with science in post secondary. I also enjoy sports.I play rugby curently. And some hobbies I have include biking, dnd, and video games. Thank you for this opportunity. it will be great to get to know you.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-10 10:41:00,"Hey Kineena My name is Jaidin and im currently in grade 10 going to ADSS, my pronouns are she/her. I live in a small town that kinda sucks, theres next to nothing to do so i play basketball. i currently play for both Sr and Jr girl ball but ive slowiy been detaching from the Sr girls because our time tables match almost perfectly so i cant play for both, but i play for an all native team called Tseashaht Pride we play in a huge tournament in March, kinda nervous but mostly excited. Before my tourny i have a provincial team tryout with my friend and when we make the team were going to Halifax Nova Scotia in the summer. After my tourny my basketball season is pretty much over tell september, so i plan on getting a job to fill my free time, im getting my first aid and food safe so hopfully that will help. I dont do much outside of my basketball, i tried hockey but it just wasnt for me, i did kickboxing i liked that a lot but basketball got in the way. i used to paint and draw a lot but now ive stopped because i dont have a lot of time outside of basketball and school life. i want to go to UBC and live with 1-2 friends to help financually and so i dont go crazy, i want to become a child and youth care lawyer or a real estate agent. ive ran out of time and sorry for all the spelling mistakes :) Jaidin",Mentee,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-02-10 12:48:00,"That's amazing! I think it's great that you know you're interests well and have a plan to go through with those interests. I remember taking physics, chem, and bio during my high school years as well, and I enjoyed them a lot. In terms of science in post-secondary, I'll offer some brief insights. If we have more time to chat about it down the line, I'm open to any questions you might have! Post-secondary is definitely more difficult than what we're taught in high school, but that goes true for most subjects at this level. However, this should not scare you! The learning here goes more in depth and is less focused on pure memorization, but rather the application of concepts. You'll get a lot of hands-on experience with science in labs, and it's great if you're highly curious about the field in general. In other words, there are a lot of opportunities if you look for them. You can think of it as a create your own story kind of situation. You'll find that Post-secondary offers a lot (relative to high school at least) of course choices that allow you to diversify your interests, or pick paths suited to your current ones. Not only that, but research and other experiences are available too. I do play sports as well (namely golf, table tennis, and volleyball), but I've never actually tried out rugby. I think that's super cool! I believe I mentioned in my earlier message that we have DND and games in common as well. It was great getting to know you a bit more, and we'll definitely continue doing so throughout this program. Let me know what module interests you and that you would like to start with!",Mentor,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-12 11:03:00,"Hi Jaidin! Nice to meet you :) I also like playing basketball, I just played today. There's intramural teams at UBC you can sign up for, mine has games every Saturday. I'm not that good haha especially not at dribbling, but it's fun! I think it's impressive that you are on the junior and senior team at the same time while in grade 10! Good luck on your tournament in March! First aid and food safe are very useful to have and provide good information. It taught me about how to defrotst meat properly and how long you can leave certain foods at room temperature. Maybe you could coach basketball in the Summer if you like working with kids. Working for a city/town owned facility I believe pays more than other recreation facilities, I would try applying there if that's an option. It's a good idea to have roommates, just be careful about who you choose to live with! Sometimes it's not the best for friendships, but sometimes it is, it depends. Me and my roommates didn't know each other before living together. We have a cleaning schedule that works pretty well. We all do one chore a week and everyone has to finish their chore by Sunday. It helps to keep the place clean. One of my roomates just prints a chore list and then we all put a checkmark beside our task when it's done. I think both of your career planning choices are great!",Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-02-13 10:33:00,May you please open getting hired.,Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-13 10:48:00,"this weekend we came secound in our tounement and i got to take home the plack, this weekend were going to Victoria for islands and im super excited becuase we get to skip thursday and stay in a nice hotel. after this weekend my school basketball is pretty much over and im thinking of getting a job, either at a local grocrary store or at a close by resterant, i want to finish my foodsafe before i send out reseme's. i have set on UBC for a while and i dont know if it would be eaisier to live in an apartment in the city closer to jobs and local food stores or get a dorm on campus so my school life would be eaisier to manage and i would learn more about the campus of the collage, if i live with someone its problibly going to be with my best friend because of how orginized she is and we both level eachother out most of the time. i am leaning more towards a collage dorm for school and after collage ill find somwhere else to live, and ill figure out food and other living conditions another time. for collage i want to play basketball and take class's for either Law or Real estate, i might take automotive classes too. i am still choosing but i think its nice to have options.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-13 11:39:00,"Victoria sounds fun! I've never been. Congrats on your tournament! I think it would be easier to get a dorm on campus. You save a lot of time not having to commute. There's a new grocery store called the food hub on campus, it's not only the chepest place for food on campus but probably most of Vancouver as well. It's really small but still has a lot. I think you should apply for both jobs, but a restaurant would pay more because of tips. If you memorize the menu in advance, they'll really like that. For real estate, you don't need to go to university, you can if you want though and it would probably be better for you because it would likely be funded, but they also offer licences outside of university. For law, it doesn't matter what undergraduate degree you have, just try to get the best grades you can and then you apply to law school usually after third year and that's also the year you take the LSAT. I'm going to take my LSAT in August and start studying soon. I'm gonna study all Summer. I'm studying Psychology and French Literature right now because PSYC interests me and French is useful/I like the language. Check out this page: https://courses.students.ubc.ca/cs/courseschedule?pname=subjarea I looked at every single thing on this list and every single course under each item. It took me a very long time, multiple days, many hours. Worth it though, if you read all the course descriptions you can get a little sense of what you would be interested in. Take notes of some courses you like for later :)",Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-02-13 11:50:00,Getting hired has been opened!,Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-02-16 10:22:00,i have expeience in problem solving and communication when i am paired with a difficult student.,Mentee,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-02-16 11:27:00,Library Worker Problem solving Deadlines Working with technology Patient,Mentee,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-02-19 10:06:00,"That's a wonderful start! Being able to effectively communicate and problem solve when issues arise is a core skill that many jobs require, bonus points if you are also very patient. As a library worker, all 4 skills you've listed would be beneficial to the role. Nice job brainstorming!",Mentor,Posts in Getting Hired
1047590948,1047592259,2023-02-10 10:41:00,2023-02-21 10:40:00,"thank you for the link thats very helpful and i spent all day looking through it, i got busy with school and basketball, we came sixth, lost to the victoria teams but beat everyone else, it was a good weekend and now my full focus is on NAIG and my Jr All Native Tournemnet coming up!! The girls are talking about creating an all native womens team with all the aged out girls and some of the younger girls so thats exciting, i was hoping that you could open up Post-secoundary &amp; career planning for us, i dont know much about it but it sounds interesting, i have a lot of free time now that school ball is over :(",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-21 14:59:00,,Mentor,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-21 15:29:00,"Hello Jaidin, Just wanted to give you a heads up that your mentor, Kineena, asked us to send you this message. She tried to reach out but ran into some technical difficulties. So, I am delivering the message on her behalf: ______________________________ Exciting to hear about a new team being made! What do you mean, ""for us?"" For jobs, check out this link: https://www.careertrekbc.ca/episodes#tab=view-list&amp;sort=alphabetical It has a list of jobs, videos about a day in the life, and average salary information. I'm from AB and they have a similar website I've looked at, so I haven't specifically looked at this one. I'm pursuing the law path because I like the average salary I found. Just find whatever is most important to you, whether that's travelling, helping people or living comfortably. Remember, there's some things no one's going to do for you and you have to do for yourself. Career research is probably one of them. My sixth grade teacher told me something that stuck with me, he said, ""successful people do the things others don't want to do."" Career researching now is a really good idea, you should write down a list of potential careers that interest you. Try to look at all 165 careers on the website. Just keep working hard, and you're already ahead of other people that say, ""ah I still have time to figure it out later,"" if you're doing university and career research now! You're doing great :) Maybe talk to someone as well (like a guidance counselor or something) about scholarships you can get straight out of highschool. I got the Alexander Rutherford Scholarship when I graduated, and that extra two thousand five hundred dollars from getting good grades was pretty nice. If you can't find anyone at your school to help you, let me know, I'll see what I can do to look into it, but I'm not as familiar with it because I didn't grow up in BC. Applying to scholarships can take a lot of time but it's worth it!!! Especially if you make that much money from only a day's worth of work. A lot of people don't put in that extra effort to apply.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-23 10:35:00,"thank you for the websites theyve really helped, my mom is over the moon i have someone to help me with this lmao. i thought i had a lot of free time until my other coach said were running at the track Tuesdays and Thursdays so now i have sunday to thurdsay booked with basketball, im not complaining but i am because i suck at just running, i can run for hours in a basketball game or practice but just running at a track my stamina just poof disapears. JANT is in 24 days and inbetween that time i have NAIG tryouts and im going to Las Vages for an Adele consert, its going to be choas but im super excited for it all, im just not sure how im going to have any money after this because i dont have any now and i dont want to apply for a job right now because i know that it would be unprofessenal to get a job and take 2 weeks off right after. i get paid by my band every month but its only 60 bucks and i might save that from this month for Vages but then i need the money for snacks and food, i could ask my family for money but that would be a bit much considering im already going to vages and i have no idea where NAIG tryouts are so if its in Langly again i would have to get a hotel and theres gas money and food for everyone else.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-23 12:01:00,"I'm glad I could help. Sorry to hear you're having money troubles at the moment, but I'm excited for you and all the things you have coming up! I have another link for you and a challenge. I know it's a kids website, but this is how I learned to type. I'm not sure if you're a slow or fast typer, but it's good to practice good typing habits now. You'll be doing a lot of typing if you continue your education. https://www.dancemattypingguide.com/dance-mat-typing-level-1/stage-1/ (Try to complete all the levels) Or maybe you're a really fast typer already and you don't need the levels, in which case, try to beat me on this website. https://play.typeracer.com/ (I just did one go just now, my score was 86 words per minute.) Being able to type fast is a really good skill to have not only in school but in life in general. Saves you time and your time is valuable. Plus it gives you an academic advantage if you're faster at typing. Let me know if you beat my score. Also...something coming up in my life is that I got approved to go on two exchanges this year, one in France for three weeks and one in Hawaii for four months. It's a good idea to go on exchange if you don't know where you want to settle down yet. (I don't yet.) Maybe bookmark all these tabs that I'm sending you or save them in a document somewhere so you have them somewhere accessible :)",Mentor,Posts in Start Here!
1047581869,1047592252,2023-02-09 22:31:00,2023-02-24 09:54:00,,Mentee,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-02-24 09:54:00,Resume,Mentee,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-02-24 09:56:00,Tried to send resume with using ''save to your portfolio'' button. did you get it ?,Mentee,Posts in Getting Hired
1047581869,1047592252,2023-02-09 22:31:00,2023-02-24 10:02:00,"If you have had a job interview before, howd it go? What did you do well, what could you have done better?",Mentee,Posts in Getting Hired
1047590948,1047592259,2023-02-10 10:41:00,2023-02-24 10:03:00,"Thank you for the links ive pretty much saved all the links you've sent me so far. Hawaii sounds like so much fun i hate being cold i would much rather it be warm out, the weather here is weird it can be sunny out but -6 outside, once i was outside for PE and it was warm for a little bit then it started pouring rain, me and a few other kids took off our hoodies so we scrambled to get our hoodies on because it was freezing. If I make my NAIG team I will go to Haliifax Nova Scotia, I havnt been on a plane before and the ferthest I've been was Seattle to see my uncle and we drove there. France sounds like fun too, i took french 8 just to take a feel for it but it was'nt for me, i took an interest in Physcology and Metal work im good at math, but i want to improve my English and Social studies skills, lucky for me i took advantage of my grade 8/9 year and tried a lot of diffrent electives, I learned that I dont want to become a cook or an actor simply because I'm not good at it, I think I choose not to be good at it because it doesnt interest me. I was introduced to typing in grade 6/7 and i know the basics I just need to improve on making my I's uppercase and ending my sentences with a peiriod.",Mentee,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-26 20:02:00,"Travelling is good to figure out where you want to live in the future. Where I grew up in Alberta the weather was all over the place too. It was really cold there though, much colder than BC, all the way up to minus 45. It's good you're figuring out what interests you and what doesn't. That typing website that I sent you is just really helpful for muscle memory typing, being able to type while your eyes are not on the keyboard good skill to have. That way you can be watching a presentation in school from your professor or watch a video or anythign like that and take notes at the same time. That website just helps with making that easier. For example, you're supposed to type the ""c"" with your left middle finger not your pointer finger. There are certain fingers associated with each key that make it way easier and faster to type and you can learn them and change your habits if you want.",Mentor,Posts in Start Here!
1047590948,1047592259,2023-02-10 10:41:00,2023-02-27 10:08:00,"Hey I l was woundering if you could open up one of the conversations, I'm not one hundred percent sure if thats what its called but I've been told to ask. I asked my friend how her jobs going and she said she could help me get the job shes working at, its a serving job meaning i will get tips and paid per hour, i told her i would love to but after spring break because of my chaotic schedual this spring break. So by the time that happend I should have my food safe and a job a couple blocks away from my house.",Mentee,Posts in Start Here!
